time,ax,ay,az,atotal
34.860,2.14,-5.55,-3.69,7.00
34.870,2.54,-5.28,-3.52,6.84
34.881,3.39,-5.02,-3.34,6.92
34.891,5.04,-4.49,-2.33,7.14
34.901,6.51,-3.57,-1.26,7.53
34.911,7.54,-2.62,-0.72,8.01
34.921,8.35,-1.59,-0.54,8.51
34.931,8.69,-0.08,-0.76,8.72
34.941,8.84,1.69,-0.90,9.04
34.951,9.64,3.01,-0.72,10.12
34.961,10.64,3.70,-0.36,11.27
34.971,10.87,4.07,0.07,11.60
34.981,10.23,4.06,0.37,11.02
34.991,9.32,4.04,0.15,10.16
35.001,8.58,3.83,-0.54,9.41
35.012,7.85,3.36,-1.32,8.64
35.022,7.04,2.92,-1.97,7.87
35.032,6.36,2.45,-2.44,7.23
35.042,5.57,1.91,-2.67,6.47
35.052,4.99,1.45,-2.59,5.80
35.062,4.57,0.91,-1.91,5.04
35.072,4.16,0.30,-0.97,4.28
35.082,3.66,-0.20,-0.24,3.67
35.092,3.08,-0.50,0.53,3.16
35.102,2.75,-0.34,1.20,3.01
35.112,2.16,0.02,2.02,2.96
35.123,1.02,0.40,2.98,3.18
35.132,0.08,0.48,3.22,3.25
35.143,-0.42,0.44,2.93,2.99
35.153,-0.43,0.94,2.63,2.83
35.163,-0.41,1.42,2.16,2.62
35.173,-1.08,1.55,1.68,2.53
35.183,-1.47,1.63,1.61,2.73
35.193,-1.67,1.74,1.91,3.08
35.203,-1.79,1.93,2.55,3.67
35.213,-1.80,2.10,3.15,4.19
35.223,-1.92,2.20,3.67,4.69
35.233,-2.64,2.26,4.22,5.46
35.244,-4.31,2.49,4.51,6.71
35.253,-6.09,2.81,3.93,7.77
35.264,-7.12,3.15,2.83,8.29
35.274,-7.54,3.75,1.74,8.60
35.284,-7.57,4.46,1.01,8.85
35.294,-7.23,5.27,0.65,8.97
35.304,-6.68,5.98,0.82,9.00
35.314,-6.27,6.45,1.58,9.14
35.324,-6.02,6.73,2.63,9.41
35.334,-5.99,6.81,3.87,9.86
35.344,-6.53,6.64,5.23,10.68
35.354,-7.14,6.08,6.33,11.32
35.364,-7.95,5.61,7.17,12.09
35.374,-8.73,5.94,8.10,13.31
35.384,-8.27,6.05,8.28,13.17
35.395,-7.52,6.05,7.88,12.46
35.405,-7.48,7.27,8.77,13.63
35.415,-7.24,8.26,9.05,14.23
35.425,-6.73,8.19,7.85,13.19
35.435,-5.70,7.62,5.69,11.09
35.445,-4.86,7.30,3.90,9.60
35.455,-4.43,7.39,2.77,9.05
35.465,-4.01,7.57,2.06,8.81
35.475,-3.68,7.59,1.50,8.57
35.485,-3.39,7.14,0.96,7.96
35.495,-3.11,6.71,1.07,7.47
35.506,-2.46,6.67,1.94,7.37
35.515,-1.93,6.98,0.95,7.30
35.526,-0.29,7.39,0.02,7.40
35.536,1.32,7.91,-0.39,8.03
35.546,2.44,8.22,-0.20,8.58
35.556,3.24,8.21,0.32,8.84
35.566,3.58,8.11,0.98,8.92
35.576,3.92,7.33,1.38,8.43
35.586,4.63,6.11,1.11,7.75
35.596,4.88,4.91,0.38,6.93
35.606,4.68,3.75,-0.17,5.99
35.616,4.57,2.73,-0.69,5.37
35.627,4.19,1.81,-0.98,4.67
35.636,3.98,1.08,-0.87,4.22
35.647,4.49,0.57,-0.87,4.61
35.657,4.63,0.21,-0.90,4.72
35.667,4.13,-0.32,-0.98,4.26
35.677,3.74,-0.69,-1.27,4.01
35.687,3.42,-1.08,-1.48,3.88
35.697,2.63,-2.45,-1.43,3.87
35.707,2.42,-2.49,-2.01,4.01
35.717,2.35,-2.77,-2.10,4.19
35.727,2.07,-3.76,-1.38,4.51
35.737,2.14,-4.53,-0.51,5.04
35.747,2.33,-4.96,0.34,5.49
35.757,2.44,-5.16,1.00,5.80
35.768,2.15,-5.58,1.29,6.12
35.778,1.71,-6.17,1.30,6.53
35.788,1.25,-6.52,1.12,6.73
35.798,0.75,-6.51,0.50,6.57
35.808,0.79,-5.81,-0.60,5.89
35.818,1.70,-4.67,-1.92,5.33
35.828,2.82,-3.53,-2.97,5.41
35.838,3.62,-2.54,-4.13,6.05
35.848,4.54,-2.19,-4.77,6.94
35.859,5.71,-1.98,-3.15,6.82
35.868,7.12,-1.05,-0.44,7.21
35.878,8.67,0.04,1.11,8.74
35.889,9.85,1.28,1.89,10.11
35.898,10.90,2.12,2.63,11.41
35.909,10.61,2.46,2.47,11.17
35.918,9.19,1.90,1.31,9.47
35.929,8.66,1.03,1.40,8.83
35.939,7.74,0.41,1.64,7.92
35.949,6.38,-0.50,1.67,6.62
35.959,5.04,-1.56,1.43,5.46
35.969,3.96,-2.54,1.16,4.84
35.979,3.17,-3.42,0.96,4.76
35.989,2.59,-4.26,0.62,5.03
35.999,2.06,-5.03,0.24,5.44
36.010,1.45,-5.68,0.05,5.86
36.019,0.68,-6.25,0.10,6.29
36.030,-0.14,-6.81,0.26,6.81
36.040,-0.93,-7.35,0.61,7.44
36.050,-1.80,-7.83,0.99,8.10
36.060,-2.51,-8.18,1.31,8.66
36.070,-2.92,-8.42,1.44,9.03
36.080,-3.08,-8.48,1.19,9.10
36.090,-3.25,-8.39,0.83,9.04
36.100,-3.06,-8.04,0.61,8.63
36.110,-2.30,-7.03,0.25,7.40
36.120,-1.50,-5.26,-0.25,5.47
36.130,-1.31,-3.42,-0.15,3.67
36.140,-0.43,-1.60,0.17,1.66
36.150,1.72,0.65,0.41,1.89
36.161,3.84,2.82,0.79,4.83
36.171,5.27,4.49,1.37,7.06
36.181,5.81,5.59,2.15,8.34
36.191,5.58,5.95,2.88,8.65
36.201,4.66,5.86,3.60,8.31
36.211,4.05,5.71,4.14,8.14
36.221,4.54,5.84,4.01,8.41
36.231,5.14,6.06,2.96,8.48
36.241,4.96,6.16,1.68,8.08
36.251,4.23,5.89,0.33,7.26
36.261,3.19,5.19,-0.60,6.12
36.272,2.08,4.40,-1.03,4.98
36.281,0.98,3.76,-1.16,4.05
36.292,0.09,3.25,-1.29,3.50
36.302,-0.25,3.07,-1.54,3.44
36.312,-0.35,3.05,-1.66,3.49
36.322,-0.31,2.99,-1.65,3.43
36.332,-0.06,2.92,-1.53,3.30
36.342,0.18,2.87,-1.34,3.17
36.352,0.17,2.67,-1.13,2.91
36.362,0.08,2.23,-0.80,2.37
36.372,-0.11,1.70,-0.45,1.76
36.382,-0.29,1.21,-0.17,1.25
36.393,-0.11,0.97,-0.17,0.99
36.402,0.14,1.05,-0.33,1.11
36.413,0.50,1.16,-0.55,1.38
36.423,0.75,1.12,-0.84,1.59
36.433,1.05,0.92,-1.09,1.77
36.443,1.48,0.73,-1.25,2.07
36.453,1.88,0.73,-1.65,2.60
36.463,2.26,0.87,-2.12,3.22
36.473,2.38,0.96,-2.43,3.54
36.483,2.53,1.13,-2.66,3.84
36.493,2.66,1.38,-2.79,4.10
36.503,2.63,1.50,-2.59,3.99
36.513,2.38,1.42,-2.16,3.51
36.523,2.20,1.42,-1.77,3.16
36.533,1.96,1.63,-1.11,2.78
36.544,1.51,1.90,-0.28,2.44
36.554,0.84,2.07,-0.03,2.24
36.564,-0.17,2.09,-0.21,2.11
36.574,-1.61,2.04,-0.54,2.66
36.584,-3.14,2.00,-0.91,3.83
36.594,-4.28,2.14,-1.13,4.92
36.604,-4.90,2.57,-1.15,5.65
36.615,-4.96,3.15,-1.18,5.99
36.624,-4.88,3.60,-1.05,6.16
36.634,-4.81,3.93,-0.15,6.21
36.644,-4.76,4.24,1.10,6.47
36.654,-4.76,4.32,1.90,6.71
36.664,-4.71,4.36,2.17,6.78
36.675,-4.30,4.26,1.84,6.33
36.685,-3.92,3.97,1.63,5.81
36.695,-3.55,3.63,1.66,5.35
36.705,-2.78,3.28,1.65,4.61
36.715,-1.66,3.09,1.45,3.80
36.725,-0.54,2.97,0.98,3.18
36.735,0.21,2.85,0.48,2.90
36.745,0.52,2.28,0.25,2.36
36.755,0.47,1.31,0.71,1.56
36.765,0.21,0.46,1.70,1.78
36.775,0.07,-0.47,2.52,2.56
36.785,-0.04,-1.42,3.09,3.40
36.796,-0.50,-2.26,3.35,4.08
36.806,-1.22,-3.18,3.34,4.77
36.816,-1.94,-4.12,3.26,5.60
36.826,-2.49,-5.06,3.09,6.43
36.836,-2.83,-5.95,2.62,7.09
36.846,-3.09,-6.67,2.03,7.63
36.856,-2.80,-7.07,1.69,7.79
36.866,-1.69,-7.14,1.17,7.43
36.876,-0.43,-6.44,0.20,6.46
36.886,0.37,-4.99,-1.28,5.16
36.896,1.35,-3.32,-3.11,4.74
36.906,2.95,-1.86,-4.35,5.57
36.916,4.38,-0.64,-4.16,6.08
36.926,5.87,-0.41,-1.18,6.00
36.937,5.73,-1.46,1.41,6.08
36.947,6.60,-1.51,3.18,7.48
36.957,7.42,-0.71,5.96,9.55
36.967,8.10,0.45,8.04,11.42
36.977,8.65,1.23,8.05,11.88
36.987,8.31,1.22,6.47,10.60
36.997,7.32,0.77,4.28,8.51
37.007,6.64,0.45,2.05,6.97
37.017,6.14,0.20,0.30,6.15
37.027,5.35,-0.22,-0.97,5.44
37.037,4.40,-0.86,-1.64,4.77
37.047,3.49,-1.59,-1.71,4.21
37.058,2.59,-2.18,-1.24,3.61
37.068,2.06,-2.74,-0.65,3.49
37.078,1.82,-3.42,-0.03,3.88
37.088,1.41,-4.23,0.53,4.49
37.098,0.79,-5.10,0.95,5.25
37.108,0.36,-5.88,1.24,6.02
37.118,0.36,-6.31,1.28,6.45
37.128,0.86,-6.25,0.96,6.38
37.138,1.33,-5.99,0.10,6.14
37.148,1.51,-5.61,-1.12,5.92
37.158,1.88,-5.05,-2.44,5.91
37.168,2.02,-4.67,-3.75,6.31
37.179,2.15,-4.58,-4.70,6.90
37.188,2.99,-4.42,-4.97,7.30
37.199,3.94,-4.09,-4.09,6.99
37.209,4.49,-3.68,-2.26,6.23
37.219,5.35,-2.92,-1.13,6.20
37.229,5.85,-1.77,-0.33,6.12
37.239,5.81,-0.55,0.00,5.84
37.249,5.39,0.38,-0.02,5.40
37.259,4.68,0.97,-0.28,4.78
37.269,4.07,1.49,-0.66,4.39
37.279,3.64,1.86,-0.41,4.11
37.289,3.55,2.03,0.22,4.10
37.299,3.96,2.32,0.56,4.62
37.309,4.71,2.90,0.40,5.54
37.320,5.34,3.45,-0.01,6.36
37.330,5.48,3.59,-0.41,6.56
37.340,5.04,3.42,-0.67,6.12
37.350,4.10,3.10,-0.44,5.15
37.360,3.30,2.65,-0.28,4.24
37.370,2.56,2.08,-0.43,3.33
37.380,1.76,1.91,-0.68,2.69
37.390,0.94,1.92,-0.55,2.21
37.400,0.67,2.08,-0.44,2.23
37.410,1.00,2.54,-0.50,2.77
37.420,1.19,2.82,-0.27,3.08
37.430,1.08,2.91,-0.19,3.11
37.440,0.52,2.78,0.29,2.84
37.451,-0.33,2.38,0.76,2.52
37.461,-1.22,1.91,1.16,2.55
37.471,-1.84,1.59,1.54,2.89
37.481,-1.88,1.73,1.65,3.04
37.491,-2.28,1.99,1.85,3.54
37.501,-3.34,1.97,2.25,4.48
37.511,-4.23,1.88,2.36,5.20
37.521,-4.88,1.98,2.34,5.77
37.531,-5.13,2.35,2.13,6.03
37.541,-5.32,2.87,1.95,6.35
37.551,-5.78,3.41,2.21,7.06
37.561,-6.17,3.96,2.78,7.84
37.571,-6.12,4.35,3.65,8.35
37.582,-6.29,4.54,4.74,9.09
37.591,-6.92,4.74,5.62,10.10
37.602,-7.60,4.97,6.17,10.98
37.612,-8.21,5.18,6.42,11.64
37.622,-8.49,5.36,6.37,11.89
37.632,-8.24,5.52,6.09,11.63
37.642,-7.60,5.73,5.75,11.12
37.652,-6.84,5.87,5.53,10.57
37.662,-6.37,5.82,5.46,10.21
37.672,-6.13,5.60,5.40,9.91
37.682,-6.17,5.39,5.09,9.65
37.692,-6.29,5.33,4.60,9.44
37.703,-6.41,5.36,4.31,9.40
37.712,-6.38,5.51,4.26,9.45
37.723,-5.74,5.96,4.41,9.37
37.733,-4.78,6.65,4.51,9.35
37.743,-4.03,7.22,4.26,9.30
37.753,-3.40,7.21,3.71,8.80
37.763,-2.78,7.10,2.96,8.18
37.773,-2.13,7.31,2.01,7.88
37.783,-1.50,7.54,1.17,7.77
37.793,-0.94,7.68,0.21,7.74
37.803,-0.28,7.71,-0.69,7.74
37.813,0.35,7.47,-1.26,7.58
37.823,0.89,7.29,-1.27,7.45
37.833,1.37,7.38,-0.91,7.56
37.844,1.73,7.17,-0.66,7.41
37.854,1.98,6.88,-0.49,7.18
37.864,2.23,6.29,-0.21,6.68
37.874,2.14,5.47,-0.07,5.87
37.884,2.04,4.36,-0.03,4.82
37.894,2.37,3.43,0.01,4.17
37.904,3.00,2.86,0.14,4.15
37.914,3.73,2.17,-0.04,4.32
37.924,4.26,1.39,-0.46,4.50
37.934,4.52,0.60,-1.12,4.70
37.945,4.36,-0.06,-1.71,4.68
37.954,3.94,-0.62,-2.00,4.46
37.966,3.66,-1.41,-2.27,4.53
37.974,3.14,-2.37,-1.97,4.40
37.985,2.35,-3.40,-1.62,4.44
37.995,1.89,-3.68,-1.46,4.38
38.005,1.97,-3.77,-1.22,4.43
38.015,1.84,-4.22,-0.88,4.69
38.025,1.45,-5.13,-0.38,5.34
38.035,1.10,-6.22,0.05,6.32
38.045,0.50,-7.11,0.36,7.13
38.055,-0.06,-7.77,0.68,7.80
38.065,-0.23,-8.33,0.98,8.39
38.075,-0.03,-8.63,1.07,8.70
38.085,0.60,-8.20,0.67,8.25
38.095,1.65,-6.78,-0.40,6.99
38.106,3.22,-5.16,-2.14,6.45
38.116,4.75,-3.86,-3.41,7.01
38.126,6.44,-2.87,-3.26,7.77
38.136,7.78,-1.77,-2.03,8.23
38.146,9.05,-0.57,0.16,9.07
38.156,10.71,0.42,2.94,11.11
38.166,11.12,1.33,3.58,11.76
38.176,11.25,2.12,3.02,11.84
38.186,11.64,2.41,2.36,12.12
38.196,10.78,1.88,1.39,11.03
38.206,9.32,0.80,0.66,9.38
38.216,7.92,-0.45,0.06,7.93
38.227,6.68,-1.39,-0.29,6.83
38.237,5.68,-2.10,-0.24,6.06
38.247,4.58,-3.04,0.41,5.51
38.257,3.45,-4.10,0.90,5.43
38.267,2.16,-5.00,1.33,5.61
38.277,1.06,-5.65,1.85,6.05
38.287,0.20,-6.06,2.40,6.52
38.297,-0.25,-6.27,2.86,6.90
38.307,-0.39,-6.44,2.98,7.11
38.317,-0.41,-6.47,2.85,7.08
38.327,-0.32,-6.39,2.49,6.86
38.337,-0.14,-6.28,1.92,6.57
38.348,-0.16,-6.10,1.23,6.23
38.358,-0.49,-5.85,0.52,5.89
38.368,-1.12,-5.67,-0.01,5.78
38.378,-1.63,-5.33,-0.37,5.59
38.388,-1.91,-4.79,-0.66,5.20
38.398,-1.63,-3.89,-0.60,4.26
38.408,-0.81,-2.60,-0.36,2.75
38.418,-0.16,-0.95,-0.85,1.29
38.428,0.46,0.81,-1.21,1.53
38.438,2.18,2.44,-0.80,3.37
38.448,3.97,4.03,-0.07,5.66
38.458,5.23,5.76,0.40,7.79
38.469,6.04,7.15,0.56,9.38
38.479,5.92,7.70,0.63,9.74
38.489,5.12,7.40,0.72,9.03
38.499,4.54,6.74,0.73,8.16
38.509,4.23,6.07,0.80,7.44
38.519,4.11,5.54,1.00,6.96
38.529,3.84,5.06,1.12,6.45
38.539,3.24,4.51,1.02,5.64
38.549,2.76,3.96,0.74,4.89
38.559,2.09,3.49,0.43,4.09
38.569,1.09,2.95,0.11,3.15
38.579,0.32,2.44,-0.08,2.46
38.589,0.00,2.16,-0.38,2.19
38.599,-0.05,1.91,-0.82,2.08
38.610,-0.09,1.61,-1.28,2.06
38.620,-0.41,1.23,-1.68,2.12
38.630,-0.59,0.89,-1.83,2.12
38.640,-0.68,0.54,-1.72,1.93
38.650,-0.82,0.09,-1.48,1.70
38.660,-0.97,-0.29,-1.18,1.56
38.670,-1.14,-0.50,-1.02,1.61
38.680,-0.96,-0.50,-1.09,1.54
38.690,-0.38,-0.05,-1.43,1.48
38.700,0.42,0.83,-1.87,2.08
38.710,1.60,1.95,-2.44,3.51
38.720,2.88,2.97,-2.81,5.00
38.731,4.10,3.69,-3.02,6.29
38.741,4.67,3.82,-3.30,6.88
38.751,4.41,3.25,-3.54,6.52
38.761,3.77,2.26,-3.59,5.68
38.771,2.80,1.23,-3.45,4.61
38.781,1.53,0.26,-2.99,3.37
38.791,0.50,-0.61,-2.46,2.58
38.801,0.03,-1.12,-1.91,2.21
38.811,0.11,-1.23,-1.37,1.84
38.821,0.36,-1.13,-0.76,1.41
38.831,0.53,-0.88,-0.38,1.10
38.841,0.46,-0.50,-0.24,0.72
38.852,-0.52,-0.20,-0.17,0.58
38.861,-2.21,-0.12,-0.14,2.22
38.872,-3.75,-0.15,-0.23,3.76
38.882,-5.23,-0.03,-0.11,5.23
38.892,-6.62,0.21,0.02,6.62
38.902,-7.66,0.75,-0.39,7.71
38.912,-8.04,1.91,-0.81,8.31
38.922,-7.16,3.72,-0.83,8.11
38.932,-5.40,6.10,-0.77,8.18
38.942,-3.34,8.46,-0.72,9.12
38.953,-1.25,10.28,-0.50,10.37
38.962,0.47,11.27,0.16,11.28
38.973,1.60,11.32,1.04,11.48
38.982,2.16,10.63,2.00,11.03
38.993,2.22,9.31,2.69,9.94
39.003,2.19,7.63,3.12,8.52
39.013,1.97,5.81,3.42,7.03
39.023,1.18,3.77,3.34,5.17
39.033,0.03,1.78,2.95,3.44
39.043,-0.03,0.05,4.00,4.00
39.053,0.12,-1.37,3.10,3.39
39.063,-1.92,-2.18,0.25,2.91
39.073,-0.60,-2.07,1.00,2.38
39.083,0.18,-2.26,0.77,2.39
39.093,0.47,-2.41,1.46,2.86
39.103,0.85,-2.48,2.27,3.46
39.114,1.27,-2.53,2.61,3.85
39.124,0.98,-2.65,2.64,3.86
39.134,0.39,-3.08,2.17,3.79
39.144,0.08,-3.47,1.47,3.77
39.154,-0.06,-3.67,0.59,3.72
39.164,-0.34,-3.85,0.03,3.87
39.174,-0.69,-4.29,-0.21,4.35
39.184,-0.97,-4.80,-0.20,4.90
39.194,-1.26,-5.39,-0.15,5.54
39.204,-1.54,-5.76,-0.12,5.96
39.214,-1.47,-5.52,-0.37,5.72
39.224,-0.59,-5.00,-0.77,5.09
39.234,1.00,-4.69,-0.63,4.84
39.244,3.06,-4.30,0.14,5.28
39.255,4.60,-3.43,1.67,5.98
39.265,5.45,-2.56,2.89,6.67
39.275,5.61,-2.00,3.28,6.80
39.285,5.64,-1.63,3.73,6.95
39.295,6.76,-1.42,4.75,8.39
39.305,2.52,-1.68,1.17,3.25
39.315,2.39,-1.93,0.61,3.13
39.325,1.50,-1.47,0.49,2.16
39.335,1.67,-1.66,-0.42,2.39
39.345,1.90,-1.93,-1.36,3.03
39.355,1.35,-1.54,-2.03,2.89
39.365,1.18,-1.22,-1.62,2.35
39.375,1.11,-1.36,-1.00,2.02
39.385,1.01,-1.39,-0.37,1.76
39.396,1.08,-1.57,0.09,1.91
39.406,1.47,-1.92,0.73,2.53
39.416,1.66,-1.98,1.21,2.85
39.426,1.81,-2.00,1.26,2.98
39.436,1.80,-2.01,0.88,2.84
39.446,1.79,-1.62,0.13,2.42
39.456,1.61,-1.22,-0.46,2.07
39.466,1.32,-0.99,-0.75,1.82
39.476,0.86,-1.09,-0.74,1.57
39.486,0.52,-1.51,-0.61,1.71
39.497,0.31,-2.04,-0.53,2.13
39.506,0.11,-2.55,-0.49,2.60
39.517,-0.31,-2.85,-0.30,2.88
39.527,-0.73,-3.02,-0.01,3.11
39.537,-0.83,-3.12,0.26,3.24
39.547,-0.36,-3.13,0.25,3.16
39.557,0.40,-2.85,0.08,2.88
39.567,1.83,-2.42,-0.15,3.03
39.577,4.09,-1.81,-0.35,4.48
39.587,6.14,-0.89,-0.62,6.24
39.597,6.93,-0.03,-1.03,7.01
39.607,6.51,0.63,-1.68,6.75
39.617,5.62,1.18,-2.23,6.16
39.627,5.35,1.40,-2.86,6.22
39.638,5.40,1.21,-3.06,6.32
39.647,5.25,0.89,-2.54,5.90
39.658,5.02,0.74,-1.73,5.36
39.668,5.26,0.75,-1.12,5.43
39.678,5.66,0.82,-1.01,5.81
39.688,5.55,0.81,-1.35,5.77
39.698,4.83,0.57,-1.88,5.22
39.708,3.90,0.10,-2.24,4.50
39.718,2.85,-0.47,-2.24,3.66
39.728,2.50,-0.75,-1.94,3.25
39.738,2.72,-0.77,-1.60,3.25
39.748,2.83,-0.72,-1.05,3.10
39.759,2.53,-0.68,-0.33,2.64
39.768,1.80,-0.77,-0.05,1.96
39.779,1.17,-0.61,-0.26,1.35
39.789,-0.19,-0.74,0.15,0.78
39.799,-1.43,-0.84,0.33,1.69
39.809,-1.69,-0.58,0.24,1.80
39.819,-2.04,-0.14,-0.01,2.04
39.829,-2.95,0.40,-0.21,2.98
39.839,-3.97,1.10,-0.19,4.12
39.849,-5.43,2.02,0.14,5.80
39.859,-6.87,2.83,0.63,7.46
39.869,-7.49,3.63,0.95,8.37
39.880,-7.81,4.40,1.04,9.02
39.889,-8.13,4.89,0.95,9.53
39.899,-8.23,5.16,1.50,9.83
39.910,-8.11,5.62,2.75,10.24
39.920,-7.73,6.02,2.71,10.16
39.930,-6.81,5.99,2.86,9.51
39.940,-5.73,6.03,2.97,8.83
39.950,-4.99,6.16,2.69,8.37
39.960,-4.51,6.03,2.32,7.88
39.970,-3.97,5.68,1.74,7.14
39.980,-3.43,5.17,1.24,6.33
39.990,-3.15,4.49,0.85,5.55
40.000,-2.85,3.62,0.41,4.62
40.010,-2.42,2.60,0.07,3.55
40.021,-2.23,1.52,-0.04,2.70
40.030,-2.22,0.38,0.04,2.26
40.041,-2.37,-0.70,0.13,2.47
40.051,-2.74,-1.70,0.14,3.23
40.061,-3.24,-2.57,0.00,4.13
40.071,-3.79,-3.35,-0.39,5.07
40.081,-4.46,-4.01,-1.14,6.11
40.091,-4.74,-4.35,-2.24,6.82
40.101,-5.02,-4.31,-3.48,7.48
40.111,-4.88,-3.28,-4.75,7.56
40.121,-3.69,-1.12,-5.75,6.92
40.131,-1.61,1.50,-6.21,6.59
40.141,0.50,2.80,-5.31,6.03
40.151,2.54,2.97,-3.88,5.51
40.162,4.10,3.42,-1.97,5.69
40.172,4.44,4.39,-0.05,6.24
40.182,4.45,4.91,1.67,6.83
40.192,4.52,5.02,3.25,7.50
40.202,4.13,4.89,4.46,7.80
40.212,3.76,4.76,5.20,7.99
40.222,3.45,4.38,5.45,7.80
40.232,2.86,3.54,4.95,6.72
40.242,2.10,2.72,4.02,5.28
40.252,1.11,2.07,2.92,3.75
40.262,0.64,1.44,1.72,2.34
40.272,0.52,0.76,0.41,1.01
40.282,0.48,0.36,-0.48,0.77
40.293,0.34,0.07,-1.08,1.14
40.303,0.09,-0.12,-1.50,1.51
40.313,0.01,-0.16,-1.84,1.84
40.323,0.13,-0.25,-2.31,2.32
40.333,-0.15,-0.34,-2.60,2.63
40.343,-0.45,-0.36,-2.73,2.80
40.353,-0.55,-0.44,-2.60,2.69
40.363,-0.76,-0.75,-1.77,2.06
40.373,-0.65,-1.28,-1.12,1.82
40.383,-1.31,-1.98,-1.10,2.62
40.393,-1.99,-2.38,-0.91,3.23
40.404,-2.11,-2.55,-0.51,3.35
40.413,-2.01,-2.55,-0.17,3.26
40.424,-1.70,-2.65,0.09,3.15
40.434,-1.60,-3.19,0.19,3.57
40.444,-1.67,-3.77,0.08,4.12
40.454,-1.72,-4.01,-0.24,4.37
40.464,-1.70,-3.72,-0.60,4.13
40.474,-1.23,-3.04,-0.94,3.41
40.484,-0.42,-2.16,-1.44,2.63
40.494,0.30,-1.37,-1.53,2.08
40.504,1.09,-0.71,-1.17,1.75
40.514,1.50,-0.24,-0.43,1.58
40.524,1.69,-0.11,0.69,1.83
40.534,2.11,0.01,1.75,2.74
40.545,2.52,0.18,2.64,3.65
40.554,2.67,0.46,3.32,4.29
40.565,2.96,0.65,3.49,4.62
40.575,3.15,0.63,3.25,4.57
40.585,2.94,0.22,2.73,4.02
40.595,2.73,-0.35,1.91,3.35
40.605,2.43,-0.82,1.14,2.81
40.615,2.01,-1.21,0.60,2.43
40.625,1.53,-1.68,0.11,2.28
40.635,1.29,-2.24,-0.33,2.61
40.645,1.42,-2.73,-0.55,3.13
40.655,1.92,-3.01,-0.45,3.59
40.665,2.46,-2.94,-0.27,3.85
40.676,2.25,-2.81,-0.15,3.60
40.686,1.51,-2.92,-0.37,3.31
40.696,0.85,-3.03,-0.80,3.25
40.706,0.60,-2.85,-1.14,3.13
40.716,0.57,-2.54,-1.11,2.83
40.726,0.82,-2.25,-1.01,2.60
40.736,0.98,-1.84,-1.11,2.36
40.746,0.95,-1.15,-1.42,2.06
40.756,0.97,-0.51,-1.89,2.19
40.766,1.13,-0.10,-2.47,2.72
40.776,1.24,0.19,-3.14,3.38
40.786,1.02,0.59,-3.63,3.81
40.796,0.72,0.92,-3.86,4.03
40.807,0.73,1.24,-3.78,4.04
40.817,1.13,1.52,-3.27,3.78
40.827,1.72,1.99,-2.54,3.65
40.837,2.11,2.59,-2.00,3.90
40.847,2.12,3.11,-1.64,4.11
40.857,1.93,3.27,-1.39,4.05
40.867,1.67,3.06,-1.40,3.76
40.877,1.15,2.55,-1.68,3.26
40.887,0.49,1.92,-1.82,2.69
40.897,0.23,1.42,-1.69,2.22
40.907,0.36,1.11,-1.20,1.67
40.917,0.45,0.79,-0.50,1.03
40.928,0.33,0.51,-0.20,0.64
40.938,0.11,0.56,-0.27,0.63
40.948,0.09,0.64,-0.36,0.73
40.958,-0.05,0.59,-0.26,0.65
40.968,-0.07,0.55,-0.17,0.58
40.978,0.06,0.64,-0.05,0.64
40.988,0.30,0.75,0.41,0.90
40.998,0.60,0.75,0.92,1.33
41.008,0.41,0.73,1.34,1.58
41.018,-0.16,0.54,1.91,1.99
41.028,-0.35,0.26,2.64,2.67
41.038,-0.18,0.01,3.34,3.35
41.048,-0.03,-0.19,4.03,4.03
41.058,-0.13,-0.45,4.42,4.45
41.069,0.28,-0.25,4.49,4.50
41.079,0.71,0.34,4.52,4.59
41.089,1.02,0.69,4.32,4.50
41.099,1.19,0.77,4.24,4.47
41.109,1.41,1.12,4.48,4.83
41.119,1.66,1.67,4.78,5.33
41.129,1.79,1.93,4.93,5.59
41.139,1.79,2.11,4.85,5.58
41.149,1.75,2.29,4.77,5.57
41.159,1.64,2.07,5.03,5.68
41.169,1.40,1.51,5.65,6.01
41.179,1.12,1.03,6.46,6.64
41.190,0.82,0.80,6.98,7.08
41.199,0.11,0.51,6.72,6.74
41.210,-0.60,0.43,5.94,5.98
41.220,-0.73,0.40,5.12,5.19
41.230,-0.72,0.30,4.32,4.39
41.240,-0.78,0.25,3.58,3.67
41.250,-0.66,0.38,2.97,3.07
41.260,-0.58,0.54,2.74,2.85
41.270,-0.39,0.55,2.68,2.76
41.280,-0.31,0.78,2.48,2.61
41.290,-0.56,1.05,2.36,2.65
41.300,-0.86,0.99,2.24,2.60
41.311,-1.22,0.75,2.10,2.55
41.321,-1.77,0.62,2.23,2.92
41.331,-2.09,0.55,2.41,3.24
41.341,-1.70,0.81,2.69,3.28
41.351,-0.55,1.76,2.89,3.42
41.361,-0.38,2.88,2.55,3.87
41.371,-1.15,3.59,1.52,4.07
41.381,-1.52,3.77,0.37,4.09
41.391,-1.35,3.84,-0.16,4.07
41.401,-1.36,3.70,-0.10,3.95
41.411,-1.01,3.13,0.07,3.29
41.421,-0.49,2.36,0.29,2.43
41.431,-0.53,1.42,0.55,1.61
41.441,-0.53,0.63,0.93,1.24
41.452,-0.11,0.23,1.42,1.44
41.462,-0.12,-0.03,1.64,1.64
41.472,-0.45,-0.09,1.02,1.12
