time,ax,ay,az,atotal
135.625,-1.15,-0.24,0.31,1.21
135.635,-1.16,-0.12,0.28,1.20
135.645,-1.12,-0.04,0.29,1.16
135.655,-1.12,-0.01,0.38,1.18
135.665,-1.06,-0.02,0.52,1.18
135.675,-1.02,0.01,0.62,1.20
135.685,-0.96,0.09,0.63,1.15
135.696,-0.81,0.24,0.58,1.02
135.705,-0.68,0.33,0.47,0.89
135.716,-0.50,0.32,0.47,0.75
135.726,-0.22,0.34,0.51,0.65
135.736,0.05,0.40,0.56,0.69
135.746,0.32,0.43,0.48,0.72
135.756,0.55,0.43,0.28,0.75
135.766,0.71,0.43,0.03,0.83
135.776,0.87,0.49,-0.13,1.01
135.786,1.04,0.55,-0.18,1.19
135.796,1.14,0.50,-0.15,1.26
135.806,1.21,0.44,-0.04,1.29
135.817,1.26,0.34,0.06,1.31
135.826,1.33,0.16,0.14,1.35
135.837,1.27,-0.04,0.23,1.29
135.847,1.19,-0.25,0.28,1.25
135.857,1.19,-0.44,0.28,1.29
135.867,1.17,-0.50,0.25,1.30
135.877,1.12,-0.51,0.13,1.24
135.887,1.15,-0.59,-0.07,1.29
135.897,1.34,-0.63,-0.27,1.50
135.907,1.58,-0.62,-0.28,1.72
135.917,1.92,-0.60,-0.21,2.03
135.927,2.23,-0.55,-0.22,2.31
135.937,2.47,-0.48,-0.23,2.52
135.947,2.60,-0.49,-0.23,2.66
135.958,3.00,-0.41,-0.09,3.03
135.967,3.48,-0.28,0.22,3.49
135.978,3.77,-0.27,0.40,3.80
135.988,3.84,-0.31,0.31,3.87
135.998,3.66,-0.41,0.02,3.68
136.008,3.51,-0.42,-0.26,3.54
136.018,3.33,-0.27,-0.51,3.38
136.028,3.13,0.11,-0.71,3.21
136.038,2.86,0.54,-0.88,3.04
136.048,2.54,0.91,-1.03,2.89
136.058,2.30,1.17,-1.19,2.84
136.068,2.33,1.23,-1.21,2.90
136.079,2.51,1.15,-0.94,2.92
136.088,2.65,0.91,-0.60,2.87
136.099,2.66,0.51,-0.30,2.72
136.109,2.61,0.16,-0.09,2.62
136.119,2.49,-0.08,-0.05,2.49
136.129,2.32,-0.33,-0.11,2.35
136.139,2.16,-0.45,-0.14,2.21
136.149,2.01,-0.43,-0.05,2.06
136.159,1.96,-0.31,0.21,2.00
136.169,2.08,-0.25,0.51,2.15
136.179,2.19,-0.18,0.77,2.33
136.189,2.32,-0.10,0.94,2.51
136.200,2.46,-0.07,1.04,2.67
136.210,2.71,-0.02,1.14,2.94
136.220,2.77,-0.08,1.13,2.99
136.230,2.64,-0.19,1.06,2.85
136.240,2.48,-0.20,0.96,2.66
136.250,2.37,-0.25,0.86,2.54
136.260,2.11,-0.29,0.69,2.23
136.270,1.82,-0.41,0.41,1.91
136.280,1.59,-0.47,0.26,1.68
136.290,1.37,-0.47,0.27,1.48
136.300,1.28,-0.55,0.35,1.44
136.310,1.08,-0.64,0.40,1.32
136.320,0.87,-0.72,0.33,1.17
136.330,0.76,-0.75,0.38,1.13
136.341,0.64,-0.74,0.45,1.08
136.351,0.62,-0.73,0.41,1.04
136.361,0.53,-0.65,0.44,0.94
136.371,0.44,-0.52,0.41,0.80
136.381,0.37,-0.44,0.30,0.65
136.391,0.20,-0.36,0.24,0.48
136.401,0.10,-0.29,0.24,0.39
136.411,-0.02,-0.29,0.39,0.49
136.421,-0.07,-0.35,0.59,0.69
136.431,-0.12,-0.37,0.71,0.81
136.442,-0.18,-0.31,0.65,0.74
136.451,-0.22,-0.19,0.56,0.63
136.462,-0.38,-0.08,0.42,0.57
136.471,-0.54,-0.06,0.33,0.64
136.482,-0.67,-0.14,0.32,0.75
136.492,-0.77,-0.16,0.37,0.87
136.502,-0.79,-0.11,0.37,0.88
136.512,-0.78,-0.04,0.34,0.85
136.522,-0.91,0.03,0.19,0.93
136.532,-1.03,0.08,0.00,1.03
136.542,-1.21,0.08,-0.14,1.22
136.552,-1.45,-0.01,-0.26,1.47
136.562,-1.63,-0.08,-0.20,1.64
136.572,-1.73,-0.14,0.01,1.73
136.583,-1.86,-0.19,0.21,1.88
136.593,-2.06,-0.24,0.39,2.11
136.603,-2.15,-0.30,0.58,2.24
136.613,-2.25,-0.29,0.77,2.39
136.623,-2.29,-0.25,0.89,2.47
136.633,-2.28,-0.21,0.94,2.48
136.643,-2.29,-0.15,0.91,2.46
136.653,-2.28,-0.08,0.80,2.42
136.663,-2.33,-0.01,0.65,2.42
136.673,-2.29,0.15,0.57,2.36
136.683,-2.15,0.38,0.65,2.28
136.693,-1.98,0.57,0.70,2.18
136.704,-1.96,0.71,0.76,2.22
136.714,-1.95,0.78,0.80,2.24
136.724,-1.96,0.81,0.91,2.31
136.734,-2.06,0.85,1.07,2.47
136.744,-2.13,0.97,1.24,2.65
136.754,-2.12,1.22,1.41,2.82
136.764,-2.06,1.56,1.44,2.96
136.774,-2.10,2.07,1.36,3.25
136.784,-2.18,2.57,1.14,3.56
136.794,-2.17,3.00,0.76,3.78
136.804,-2.17,3.40,0.46,4.05
136.814,-2.04,3.65,0.25,4.19
136.824,-1.80,3.66,0.21,4.08
136.834,-1.58,3.36,0.30,3.72
136.845,-1.42,2.82,0.51,3.20
136.854,-1.39,2.23,0.68,2.72
136.865,-1.57,1.77,0.67,2.46
136.875,-1.85,1.36,0.43,2.34
136.885,-2.14,1.12,0.09,2.42
136.895,-2.27,1.13,-0.15,2.54
136.905,-2.32,1.35,-0.22,2.70
136.915,-2.40,1.49,-0.16,2.83
136.925,-2.43,1.42,-0.05,2.81
136.935,-2.36,1.25,-0.02,2.67
136.946,-2.20,0.98,0.08,2.41
136.955,-1.96,0.83,0.30,2.15
136.966,-1.73,0.73,0.49,1.94
136.975,-1.54,0.64,0.58,1.76
136.986,-1.40,0.59,0.61,1.64
136.996,-1.30,0.58,0.52,1.51
137.006,-1.25,0.54,0.44,1.43
137.016,-1.24,0.44,0.51,1.41
137.026,-1.35,0.24,0.57,1.48
137.036,-1.46,-0.00,0.57,1.57
137.046,-1.55,-0.27,0.63,1.69
137.056,-1.64,-0.44,0.66,1.82
137.066,-1.61,-0.57,0.70,1.84
137.076,-1.50,-0.67,0.82,1.84
137.087,-1.42,-0.65,0.97,1.84
137.097,-1.30,-0.62,1.03,1.77
137.107,-1.21,-0.52,0.93,1.61
137.117,-1.15,-0.43,0.72,1.42
137.127,-1.05,-0.40,0.52,1.24
137.137,-0.90,-0.37,0.37,1.04
137.147,-0.89,-0.38,0.35,1.03
137.157,-0.81,-0.52,0.31,1.01
137.167,-0.77,-0.60,0.21,1.00
137.177,-0.79,-0.58,0.11,0.98
137.187,-0.81,-0.59,0.01,1.01
137.197,-0.81,-0.61,0.05,1.02
137.208,-0.83,-0.69,0.17,1.09
137.217,-0.78,-0.74,0.30,1.12
137.228,-0.70,-0.71,0.38,1.06
137.238,-0.58,-0.69,0.39,0.99
137.248,-0.38,-0.68,0.35,0.86
137.258,-0.17,-0.65,0.31,0.74
137.268,0.07,-0.56,0.28,0.63
137.278,0.30,-0.40,0.12,0.52
137.288,0.55,-0.26,-0.08,0.62
137.298,0.77,-0.09,-0.34,0.85
137.308,1.01,0.05,-0.50,1.13
137.318,1.27,0.06,-0.53,1.37
137.329,1.56,0.05,-0.43,1.62
137.338,1.71,0.00,-0.36,1.75
137.349,1.78,-0.07,-0.30,1.80
137.358,1.77,-0.16,-0.26,1.80
137.369,1.73,-0.24,-0.23,1.76
137.379,1.67,-0.28,-0.21,1.70
137.389,1.65,-0.37,-0.14,1.70
137.399,1.70,-0.49,0.08,1.77
137.409,1.77,-0.58,0.31,1.89
137.419,1.81,-0.67,0.48,1.99
137.429,1.84,-0.77,0.63,2.09
137.439,1.84,-0.82,0.63,2.11
137.449,1.77,-0.78,0.49,2.00
137.459,1.61,-0.68,0.23,1.76
137.469,1.51,-0.59,-0.09,1.62
137.480,1.53,-0.50,-0.31,1.64
137.490,1.64,-0.38,-0.25,1.70
137.500,1.85,-0.32,-0.02,1.88
137.510,2.05,-0.36,0.17,2.09
137.520,2.27,-0.42,0.24,2.32
137.530,2.52,-0.38,0.25,2.56
137.540,2.69,-0.37,0.20,2.72
137.550,2.79,-0.31,0.03,2.81
137.560,2.68,-0.20,-0.05,2.69
137.570,2.66,-0.08,-0.17,2.67
137.580,2.66,0.20,-0.22,2.67
137.591,2.72,0.45,-0.24,2.77
137.600,2.96,0.62,-0.23,3.03
137.611,3.14,0.77,-0.21,3.24
137.621,3.26,0.93,-0.20,3.40
137.631,3.30,1.05,-0.12,3.47
137.641,3.32,1.03,0.00,3.48
137.651,3.35,0.99,0.05,3.50
137.661,3.34,0.88,-0.01,3.46
137.671,3.40,0.77,-0.07,3.49
137.681,3.36,0.60,-0.07,3.42
137.691,3.40,0.44,-0.19,3.44
137.701,3.37,0.40,-0.33,3.41
137.711,3.20,0.27,-0.49,3.25
137.721,2.96,0.10,-0.74,3.06
137.732,2.71,-0.04,-0.90,2.86
137.742,2.52,-0.14,-0.82,2.65
137.752,2.50,-0.31,-0.52,2.58
137.762,2.56,-0.44,-0.09,2.60
137.772,2.63,-0.47,0.34,2.69
137.782,2.54,-0.59,0.51,2.66
137.792,2.37,-0.70,0.50,2.52
137.802,2.11,-0.75,0.46,2.29
137.812,1.97,-0.74,0.49,2.16
137.822,1.88,-0.62,0.62,2.08
137.832,1.78,-0.58,0.62,1.97
137.842,1.57,-0.55,0.55,1.75
137.852,1.36,-0.56,0.43,1.53
137.863,1.19,-0.59,0.30,1.36
137.873,1.04,-0.59,0.29,1.23
137.883,0.99,-0.57,0.27,1.17
137.893,0.92,-0.61,0.20,1.12
137.903,0.80,-0.61,0.11,1.01
137.913,0.66,-0.52,0.06,0.84
137.923,0.44,-0.36,0.02,0.57
137.933,0.29,-0.26,0.02,0.39
137.943,0.13,-0.21,0.04,0.25
137.953,0.08,-0.16,0.03,0.18
137.963,0.04,-0.07,0.07,0.11
137.973,0.07,0.03,0.20,0.22
137.983,0.06,0.09,0.34,0.35
137.994,0.06,0.08,0.48,0.49
138.004,0.12,0.05,0.67,0.69
138.014,0.07,0.06,0.82,0.82
138.024,0.01,0.16,0.79,0.81
138.034,-0.13,0.33,0.68,0.77
138.044,-0.32,0.36,0.54,0.72
138.054,-0.48,0.30,0.43,0.71
138.064,-0.70,0.28,0.28,0.81
138.074,-0.83,0.33,0.17,0.91
138.084,-0.97,0.37,0.16,1.05
138.094,-1.06,0.34,0.21,1.14
138.104,-1.18,0.21,0.37,1.26
138.115,-1.33,0.11,0.48,1.42
138.125,-1.49,-0.05,0.56,1.59
138.135,-1.62,-0.16,0.69,1.77
138.145,-1.72,-0.24,0.84,1.93
138.155,-1.75,-0.35,0.91,2.01
138.165,-1.69,-0.40,0.95,1.99
138.175,-1.75,-0.31,0.95,2.01
138.185,-1.78,-0.27,0.79,1.96
138.195,-1.84,-0.27,0.60,1.96
138.205,-1.84,-0.27,0.48,1.92
138.215,-1.76,-0.21,0.29,1.80
138.225,-1.66,-0.14,0.12,1.67
138.235,-1.66,-0.05,-0.04,1.66
138.245,-1.69,-0.02,-0.26,1.71
138.256,-1.68,-0.06,-0.42,1.73
138.266,-1.76,0.01,-0.37,1.79
138.276,-1.81,0.03,-0.06,1.81
138.286,-1.86,-0.03,0.45,1.92
138.296,-1.81,-0.10,1.10,2.12
138.306,-1.83,-0.01,1.67,2.48
138.316,-2.01,0.11,1.82,2.71
138.326,-2.04,0.35,1.72,2.69
138.336,-2.13,0.81,1.35,2.65
138.346,-2.42,1.29,1.11,2.96
138.356,-2.63,1.80,1.06,3.36
138.366,-2.49,2.19,0.94,3.45
138.377,-2.15,2.57,1.00,3.50
138.387,-1.91,2.72,1.17,3.53
138.397,-1.66,2.64,1.38,3.41
138.407,-1.59,2.35,1.48,3.20
138.417,-1.89,1.91,1.28,2.98
138.427,-2.27,1.63,0.93,2.95
138.437,-2.49,1.54,0.47,2.97
138.447,-2.82,1.55,0.05,3.22
138.457,-2.95,1.72,-0.31,3.43
138.467,-2.87,1.92,-0.34,3.47
138.477,-2.68,1.93,-0.09,3.30
138.487,-2.37,1.82,0.28,3.01
138.498,-2.00,1.65,0.83,2.73
138.508,-1.67,1.36,1.34,2.54
138.518,-1.56,0.93,2.00,2.70
138.528,-1.53,0.59,2.23,2.77
138.538,-1.24,0.44,1.42,1.93
138.548,-1.25,0.29,1.01,1.63
138.558,-1.36,0.22,0.76,1.57
138.568,-1.26,0.15,0.51,1.37
138.578,-1.19,0.05,0.43,1.26
138.588,-1.30,-0.04,0.29,1.33
138.598,-1.42,-0.16,0.25,1.45
138.608,-1.35,-0.21,0.38,1.42
138.619,-1.29,-0.18,0.49,1.39
138.628,-1.07,-0.13,0.64,1.26
138.639,-0.92,-0.17,0.88,1.29
138.649,-0.87,-0.29,0.98,1.34
138.659,-0.84,-0.45,1.07,1.43
138.669,-0.91,-0.63,1.12,1.57
138.679,-1.04,-0.81,1.16,1.75
138.689,-1.17,-0.89,1.11,1.84
138.699,-1.29,-0.98,0.98,1.90
138.709,-1.42,-0.94,0.77,1.87
138.719,-1.44,-0.88,0.57,1.78
138.729,-1.38,-0.87,0.40,1.68
138.739,-1.27,-0.80,0.35,1.54
138.749,-1.14,-0.75,0.33,1.40
138.760,-1.05,-0.72,0.28,1.30
138.770,-0.91,-0.60,0.35,1.14
138.780,-0.79,-0.55,0.32,1.01
138.790,-0.78,-0.51,0.28,0.97
138.800,-0.81,-0.50,0.24,0.98
138.810,-0.82,-0.51,0.14,0.98
138.820,-0.79,-0.46,0.13,0.93
138.830,-0.81,-0.33,0.14,0.89
138.840,-0.85,-0.11,-0.00,0.86
138.850,-0.85,0.05,-0.23,0.88
138.860,-0.75,0.24,-0.42,0.89
138.870,-0.58,0.46,-0.47,0.88
138.881,-0.27,0.50,-0.45,0.73
138.891,0.10,0.62,-0.31,0.70
138.901,0.47,0.57,-0.23,0.78
138.911,0.67,0.76,0.33,1.07
138.921,1.14,0.84,0.63,1.55
138.931,1.53,0.66,0.46,1.73
138.941,1.65,0.67,0.43,1.83
138.951,1.82,0.69,0.47,2.00
138.961,2.13,0.63,0.58,2.30
138.971,2.28,0.47,0.66,2.42
138.981,2.34,0.25,0.71,2.45
138.991,2.37,-0.05,0.71,2.48
139.001,2.32,-0.34,0.50,2.39
139.011,2.04,-0.49,0.09,2.10
139.022,1.74,-0.50,-0.50,1.87
139.032,1.57,-0.54,-1.05,1.97
139.042,1.31,-0.59,-1.36,1.98
139.052,1.14,-0.70,-1.35,1.91
139.062,1.11,-0.79,-1.01,1.70
139.072,1.18,-0.93,-0.35,1.55
139.082,1.30,-0.97,0.18,1.63
139.092,1.22,-0.99,0.07,1.57
139.102,1.24,-0.93,0.09,1.55
139.112,1.41,-0.83,0.29,1.66
139.122,1.61,-0.71,0.31,1.78
139.132,1.80,-0.61,0.23,1.91
139.143,2.02,-0.61,0.13,2.12
139.153,2.36,-0.55,0.09,2.42
139.163,2.61,-0.44,-0.06,2.65
139.173,2.65,-0.36,-0.44,2.71
139.183,2.58,-0.26,-0.92,2.75
139.193,2.56,-0.13,-1.23,2.84
139.203,2.63,0.12,-1.23,2.90
139.213,2.86,0.53,-1.02,3.08
139.223,2.97,0.84,-0.85,3.20
139.233,2.96,0.96,-0.71,3.19
139.243,2.92,0.96,-0.52,3.11
139.253,2.82,0.90,-0.23,2.97
139.264,2.86,0.84,0.11,2.98
139.274,2.90,0.87,0.35,3.05
139.284,2.99,0.83,0.51,3.15
139.294,2.99,0.72,0.55,3.12
139.304,2.91,0.65,0.39,3.00
139.314,2.76,0.56,0.03,2.82
139.324,2.59,0.49,-0.28,2.65
139.334,2.47,0.46,-0.60,2.59
139.344,2.33,0.46,-0.90,2.54
139.354,2.17,0.44,-1.06,2.45
139.365,2.04,0.41,-1.07,2.34
139.374,1.99,0.41,-0.97,2.26
139.385,1.94,0.39,-0.76,2.12
139.395,1.86,0.33,-0.48,1.95
139.405,1.68,0.27,-0.38,1.75
139.415,1.46,0.20,-0.37,1.52
139.425,1.34,0.15,-0.43,1.42
139.435,1.38,0.17,-0.47,1.46
139.445,1.50,0.33,-0.46,1.60
139.455,1.58,0.38,-0.53,1.71
139.465,1.56,0.33,-0.60,1.71
139.475,1.45,0.17,-0.71,1.62
139.485,1.27,0.02,-0.73,1.47
139.495,1.12,-0.10,-0.69,1.32
139.505,1.05,-0.25,-0.53,1.20
139.515,0.97,-0.39,-0.30,1.09
139.526,0.79,-0.50,-0.09,0.93
139.536,0.63,-0.62,-0.05,0.89
139.546,0.49,-0.61,-0.11,0.79
139.556,0.41,-0.57,-0.20,0.73
139.566,0.34,-0.52,-0.29,0.68
139.576,0.28,-0.48,-0.34,0.65
139.586,0.16,-0.48,-0.22,0.55
139.596,0.04,-0.49,-0.10,0.50
139.606,-0.13,-0.56,-0.01,0.58
139.616,-0.33,-0.61,0.08,0.69
139.627,-0.45,-0.63,0.20,0.80
139.636,-0.63,-0.64,0.44,1.00
139.647,-0.70,-0.62,0.67,1.15
139.657,-0.54,-0.50,0.94,1.19
139.667,-0.37,-0.41,1.02,1.16
139.677,-0.39,-0.31,0.81,0.95
139.687,-0.50,-0.31,0.52,0.78
139.697,-0.56,-0.34,0.37,0.75
139.707,-0.68,-0.37,0.43,0.89
139.717,-0.84,-0.45,0.51,1.08
139.727,-0.93,-0.51,0.60,1.21
139.737,-1.06,-0.55,0.66,1.37
139.747,-1.15,-0.58,0.78,1.50
139.757,-1.25,-0.60,0.76,1.58
139.768,-1.42,-0.55,0.64,1.66
139.777,-1.59,-0.53,0.46,1.74
139.788,-1.81,-0.57,0.28,1.92
139.798,-1.97,-0.63,0.13,2.07
139.808,-2.09,-0.77,0.04,2.23
139.818,-2.21,-0.97,0.09,2.42
139.828,-2.27,-1.06,0.07,2.50
139.838,-2.26,-1.11,-0.02,2.52
139.848,-2.20,-1.07,-0.15,2.45
139.858,-2.21,-0.77,-0.31,2.36
139.868,-2.20,-0.39,-0.50,2.29
139.878,-2.19,-0.13,-0.54,2.26
139.888,-2.21,0.18,-0.32,2.24
139.898,-2.07,0.57,0.21,2.16
139.909,-1.59,0.93,0.93,2.06
139.919,-1.01,1.32,1.65,2.34
139.929,-0.64,1.76,2.21,2.90
139.939,-0.43,2.17,2.40,3.26
139.949,-0.67,2.48,1.87,3.18
139.959,-1.21,2.83,0.81,3.19
139.969,-1.70,3.14,-0.33,3.58
139.979,-1.96,3.24,-0.99,3.91
139.989,-1.99,3.16,-0.94,3.85
139.999,-1.69,2.95,-0.33,3.41
140.009,-1.21,2.63,0.40,2.92
140.019,-0.64,2.22,0.96,2.50
140.030,-0.37,1.81,0.98,2.09
140.039,-0.52,1.55,0.39,1.69
140.050,-0.89,1.37,-0.40,1.68
140.060,-1.31,1.18,-1.04,2.05
140.070,-1.54,0.93,-1.33,2.24
140.080,-1.70,0.71,-1.09,2.14
140.090,-1.70,0.52,-0.42,1.82
140.100,-1.51,0.18,0.32,1.56
140.110,-1.27,-0.17,0.94,1.59
140.120,-1.19,-0.45,1.46,1.94
140.130,-1.34,-0.73,1.73,2.31
140.140,-1.59,-0.95,1.81,2.59
140.151,-1.81,-1.02,1.74,2.71
140.161,-1.89,-0.95,1.58,2.64
140.171,-1.85,-0.73,1.29,2.38
140.181,-1.76,-0.48,1.08,2.12
140.191,-1.63,-0.28,1.02,1.94
140.201,-1.61,-0.13,0.86,1.83
140.211,-1.60,-0.15,0.73,1.76
140.221,-1.63,-0.29,0.67,1.78
140.231,-1.62,-0.41,0.70,1.81
140.241,-1.60,-0.48,0.81,1.85
140.251,-1.56,-0.51,0.95,1.90
140.261,-1.51,-0.48,1.01,1.88
140.271,-1.49,-0.43,1.07,1.88
140.281,-1.41,-0.31,1.13,1.83
140.292,-1.30,-0.07,1.13,1.72
140.302,-1.20,0.12,1.01,1.57
140.312,-1.07,0.12,0.84,1.36
140.322,-1.01,0.02,0.74,1.26
140.332,-0.99,-0.09,0.69,1.21
140.342,-0.92,-0.22,0.62,1.13
140.352,-0.95,-0.34,0.58,1.17
140.362,-1.05,-0.47,0.57,1.29
140.372,-1.17,-0.61,0.56,1.43
140.382,-1.22,-0.72,0.61,1.54
140.392,-1.21,-0.77,0.64,1.57
140.402,-1.13,-0.74,0.65,1.50
140.413,-1.05,-0.62,0.66,1.39
140.423,-1.02,-0.50,0.53,1.25
140.433,-0.88,-0.29,0.37,1.00
140.443,-0.67,-0.10,0.18,0.70
140.453,-0.40,-0.04,0.03,0.40
140.463,-0.11,-0.01,0.04,0.11
140.473,0.24,-0.01,0.07,0.25
140.483,0.60,0.01,0.05,0.60
140.493,0.84,0.07,0.06,0.84
140.503,1.01,0.04,0.03,1.01
140.514,1.13,-0.11,-0.02,1.14
140.523,1.25,-0.19,0.03,1.26
140.534,1.38,-0.26,0.12,1.41
140.544,1.43,-0.42,0.26,1.51
140.554,1.49,-0.52,0.47,1.65
140.564,1.62,-0.45,0.50,1.75
140.574,1.65,-0.38,0.42,1.74
140.584,1.86,-0.38,0.29,1.92
140.594,2.01,-0.29,0.13,2.04
140.604,2.00,-0.30,0.05,2.02
140.614,2.08,-0.45,0.01,2.13
140.624,2.19,-0.60,-0.02,2.27
140.634,2.32,-0.69,-0.05,2.42
140.644,2.38,-0.66,-0.11,2.47
140.654,2.44,-0.60,-0.25,2.52
140.665,2.46,-0.48,-0.33,2.53
140.675,2.38,-0.29,-0.46,2.44
140.685,2.25,-0.11,-0.70,2.36
140.695,2.05,0.08,-0.97,2.27
140.705,1.95,0.27,-1.25,2.33
140.715,2.28,0.66,-1.35,2.73
140.725,2.57,1.22,-1.37,3.16
140.735,2.89,1.66,-1.28,3.57
140.745,3.26,2.02,-1.00,3.96
140.755,3.40,1.93,-0.65,3.96
140.765,3.54,1.53,-0.40,3.88
140.775,3.57,1.30,-0.17,3.80
140.785,3.46,1.21,-0.01,3.67
140.796,3.39,1.15,0.09,3.58
140.806,3.34,1.09,0.24,3.52
140.816,3.44,1.09,0.45,3.64
140.826,3.55,1.05,0.63,3.75
140.836,3.50,0.91,0.64,3.67
140.846,3.29,0.60,0.48,3.38
140.856,3.01,0.39,0.15,3.04
140.866,2.77,0.29,-0.19,2.79
140.876,2.63,0.20,-0.44,2.67
140.886,2.34,0.21,-0.58,2.42
140.897,2.14,0.16,-0.63,2.24
140.906,1.83,-0.06,-0.54,1.90
140.917,1.42,-0.33,-0.35,1.50
140.927,1.12,-0.55,-0.18,1.26
140.937,1.02,-0.68,-0.06,1.23
140.947,1.03,-0.74,0.06,1.27
140.957,0.96,-0.69,0.11,1.19
140.967,0.94,-0.72,0.14,1.19
140.977,0.84,-0.74,0.11,1.12
140.987,0.84,-0.73,0.02,1.11
140.997,0.87,-0.65,-0.05,1.09
141.007,0.85,-0.74,-0.02,1.12
141.017,0.93,-0.81,-0.05,1.24
141.027,1.04,-0.76,0.08,1.29
141.038,1.08,-0.72,0.19,1.31
141.048,0.97,-0.71,0.20,1.22
141.058,0.83,-0.76,0.17,1.14
141.068,0.76,-0.78,0.11,1.10
141.078,0.72,-0.71,0.08,1.01
141.088,0.61,-0.62,-0.00,0.87
141.098,0.65,-0.61,-0.10,0.89
141.108,0.67,-0.56,-0.13,0.88
141.118,0.67,-0.54,-0.08,0.87
141.128,0.73,-0.49,-0.00,0.88
141.138,0.65,-0.36,0.06,0.74
141.148,0.52,-0.28,0.04,0.59
141.158,0.51,-0.21,-0.05,0.56
141.168,0.39,-0.07,-0.01,0.39
141.179,0.13,-0.06,0.11,0.18
141.189,0.00,-0.09,0.17,0.19
141.199,-0.06,-0.01,0.18,0.19
141.209,-0.35,0.04,0.15,0.38
141.219,-0.65,0.11,-0.06,0.66
141.229,-0.89,0.22,-0.33,0.97
141.239,-1.11,0.41,-0.51,1.29
141.249,-1.23,0.62,-0.47,1.46
141.259,-1.24,0.68,-0.15,1.42
141.269,-1.17,0.63,0.32,1.36
141.279,-1.08,0.55,0.73,1.41
141.289,-0.96,0.40,1.10,1.51
141.300,-0.94,0.23,1.31,1.63
141.310,-1.07,0.13,1.30,1.69
141.320,-1.42,0.12,0.84,1.65
141.330,-1.75,0.15,0.29,1.78
141.340,-1.95,0.24,-0.05,1.96
141.350,-2.06,0.34,-0.28,2.10
141.360,-2.10,0.45,-0.44,2.19
141.370,-2.14,0.52,-0.49,2.25
141.380,-2.13,0.53,-0.39,2.22
141.390,-1.86,0.56,-0.13,1.94
141.400,-1.64,0.54,0.15,1.73
141.410,-1.56,0.46,0.33,1.66
141.420,-1.60,0.29,0.40,1.67
141.431,-1.74,0.18,0.39,1.79
141.441,-1.91,0.16,0.38,1.95
141.451,-2.05,0.19,0.40,2.09
141.461,-2.25,0.27,0.50,2.32
141.471,-2.43,0.36,0.63,2.54
141.481,-2.47,0.47,0.87,2.66
141.491,-2.47,0.60,1.11,2.77
141.501,-2.44,0.74,1.31,2.86
141.511,-2.30,0.94,1.37,2.84
141.522,-2.24,1.16,1.27,2.82
141.531,-2.21,1.37,1.07,2.81
141.542,-2.18,1.61,0.85,2.84
141.551,-2.18,1.92,0.65,2.98
141.562,-2.19,2.15,0.37,3.09
141.572,-2.16,2.16,0.02,3.06
141.582,-2.17,2.09,-0.26,3.03
141.592,-2.18,2.05,-0.51,3.04
141.602,-2.29,1.96,-0.68,3.09
141.612,-2.38,1.79,-0.80,3.09
141.622,-2.41,1.64,-0.86,3.04
141.632,-2.32,1.61,-0.81,2.94
141.642,-2.02,1.66,-0.65,2.70
141.652,-1.73,1.63,-0.30,2.40
141.662,-1.46,1.41,0.18,2.04
141.672,-1.27,1.10,0.65,1.80
141.683,-1.09,0.72,0.90,1.59
141.693,-0.94,0.40,1.08,1.48
141.703,-0.84,0.21,1.18,1.46
141.713,-0.73,0.10,1.12,1.34
141.723,-0.68,0.03,0.90,1.13
141.733,-0.73,-0.03,0.60,0.95
141.743,-0.76,-0.03,0.29,0.82
141.753,-0.74,-0.05,0.13,0.75
141.763,-0.62,-0.06,0.13,0.64
141.773,-0.48,-0.02,0.24,0.53
141.783,-0.37,0.02,0.44,0.58
141.793,-0.27,0.07,0.58,0.64
141.804,-0.21,0.13,0.64,0.68
141.814,-0.20,0.19,0.64,0.69
141.824,-0.22,0.21,0.60,0.67
141.834,-0.28,0.15,0.54,0.63
141.844,-0.34,0.01,0.55,0.65
141.854,-0.46,-0.11,0.52,0.70
141.864,-0.58,-0.26,0.46,0.79
141.874,-0.67,-0.43,0.41,0.89
141.884,-0.74,-0.59,0.48,1.06
141.894,-0.78,-0.76,0.67,1.28
141.904,-0.81,-0.94,0.95,1.56
141.914,-0.89,-1.03,1.18,1.81
141.925,-0.94,-1.07,1.28,1.91
141.934,-0.93,-1.02,1.19,1.82
141.945,-0.91,-0.93,1.04,1.66
141.955,-0.84,-0.83,0.93,1.50
141.965,-0.71,-0.74,0.86,1.34
141.975,-0.58,-0.60,0.83,1.18
141.985,-0.46,-0.51,0.84,1.08
141.995,-0.41,-0.49,0.77,1.00
142.005,-0.40,-0.51,0.67,0.93
142.015,-0.47,-0.54,0.65,0.97
142.025,-0.38,-0.51,0.67,0.92
142.035,-0.29,-0.46,0.58,0.79
142.045,-0.19,-0.38,0.44,0.62
142.055,0.04,-0.26,0.46,0.53
142.066,0.25,-0.18,0.54,0.62
142.076,0.56,-0.20,0.69,0.91
142.086,0.83,-0.16,0.85,1.19
142.096,0.97,-0.13,0.78,1.25
142.106,1.04,-0.17,0.55,1.19
142.116,1.05,-0.16,0.31,1.10
142.126,1.06,-0.09,0.21,1.09
142.136,1.22,-0.05,0.28,1.26
142.146,1.37,-0.02,0.44,1.44
142.156,1.46,-0.03,0.54,1.56
142.166,1.52,-0.14,0.56,1.63
142.176,1.48,-0.26,0.49,1.58
142.187,1.41,-0.35,0.34,1.49
142.197,1.30,-0.31,0.01,1.33
