time,ax,ay,az,atotal
54.959,-0.76,-0.62,1.42,1.72
54.969,-0.45,-0.67,1.40,1.62
54.979,-0.34,-0.63,1.35,1.53
54.989,-0.35,-0.51,1.35,1.48
54.999,-0.31,-0.46,1.25,1.37
55.009,-0.24,-0.39,1.14,1.23
55.019,-0.38,-0.23,1.06,1.15
55.029,-0.64,-0.07,1.03,1.21
55.040,-0.80,0.05,1.05,1.32
55.049,-0.97,0.22,1.16,1.53
55.060,-0.94,0.29,1.31,1.63
55.070,-0.81,0.16,1.50,1.72
55.080,-0.90,-0.02,1.74,1.96
55.090,-1.08,-0.20,1.93,2.23
55.100,-1.13,-0.36,2.06,2.38
55.110,-1.15,-0.53,1.90,2.29
55.120,-1.28,-0.55,1.45,2.01
55.130,-1.62,-0.51,0.70,1.84
55.140,-1.89,-0.38,0.01,1.93
55.150,-2.07,-0.17,-0.32,2.10
55.160,-2.16,0.05,-0.32,2.19
55.170,-2.15,0.19,0.08,2.16
55.180,-1.93,0.37,0.63,2.06
55.190,-1.60,0.68,1.06,2.04
55.201,-1.28,1.17,1.14,2.08
55.211,-0.98,1.58,0.84,2.04
55.221,-0.75,1.84,0.43,2.03
55.231,-0.61,1.88,-0.02,1.98
55.241,-0.64,1.68,-0.31,1.83
55.251,-0.87,1.33,-0.51,1.67
55.261,-1.03,0.88,-0.67,1.51
55.271,-1.15,0.47,-0.66,1.41
55.281,-1.16,-0.07,-0.49,1.26
55.291,-1.02,-0.52,-0.18,1.16
55.301,-0.84,-0.67,0.11,1.08
55.311,-0.62,-0.62,0.22,0.90
55.322,-0.50,-0.27,0.08,0.57
55.332,-0.59,0.16,-0.06,0.62
55.342,-0.66,0.34,-0.26,0.79
55.352,-0.67,0.38,-0.61,0.98
55.362,-0.61,0.38,-0.67,0.98
55.372,-0.28,0.27,-0.42,0.58
55.382,0.16,0.01,-0.05,0.17
55.392,0.34,-0.36,0.29,0.57
55.402,0.29,-0.65,0.57,0.91
55.412,0.13,-0.84,0.83,1.19
55.422,0.05,-0.84,0.98,1.29
55.432,-0.08,-0.73,1.06,1.28
55.443,-0.29,-0.62,1.10,1.30
55.452,-0.48,-0.70,1.16,1.44
55.463,-0.57,-0.90,1.04,1.49
55.473,-0.49,-1.16,0.83,1.51
55.483,-0.44,-1.44,0.63,1.63
55.493,-0.33,-1.58,0.35,1.65
55.503,-0.00,-1.39,0.17,1.41
55.513,0.57,-0.98,0.16,1.15
55.523,1.44,-0.46,0.33,1.55
55.533,1.89,0.14,0.96,2.12
55.543,2.29,0.21,1.59,2.80
55.553,2.66,0.02,1.89,3.26
55.564,2.80,-0.19,2.06,3.48
55.574,2.94,-0.27,2.09,3.61
55.584,3.08,-0.21,1.81,3.58
55.594,3.15,-0.08,1.26,3.39
55.604,2.96,0.08,0.66,3.04
55.614,2.59,0.19,0.03,2.60
55.624,2.33,0.39,-0.55,2.43
55.634,2.22,0.47,-0.85,2.43
55.644,2.09,0.44,-1.00,2.36
55.654,1.85,0.15,-1.00,2.11
55.664,1.69,-0.22,-0.84,1.90
55.674,1.65,-0.34,-0.52,1.77
55.684,1.66,-0.45,-0.14,1.73
55.694,1.58,-0.53,0.19,1.68
55.705,1.49,-0.45,0.24,1.58
55.715,1.26,-0.26,-0.06,1.29
55.725,0.85,-0.05,-0.54,1.01
55.735,0.50,0.11,-0.96,1.09
55.745,0.36,0.33,-1.30,1.39
55.755,0.21,0.52,-1.33,1.44
55.765,0.30,0.54,-1.23,1.38
55.775,0.44,0.54,-1.17,1.36
55.785,0.51,0.61,-1.04,1.31
55.795,0.68,0.71,-0.95,1.37
55.805,0.83,0.78,-0.86,1.43
55.815,0.85,0.79,-0.88,1.46
55.826,0.90,0.86,-0.95,1.56
55.835,0.93,0.92,-0.90,1.59
55.846,1.03,0.88,-0.79,1.57
55.856,1.07,0.81,-0.60,1.48
55.866,1.13,0.79,-0.36,1.43
55.876,1.25,0.65,-0.17,1.42
55.886,1.34,0.51,0.00,1.43
55.896,1.43,0.46,0.24,1.52
55.906,1.52,0.44,0.45,1.65
55.916,1.56,0.41,0.44,1.68
55.926,1.38,0.34,0.16,1.43
55.936,1.11,0.10,-0.29,1.16
55.946,0.91,-0.18,-0.68,1.15
55.956,0.83,-0.39,-0.92,1.30
55.967,0.92,-0.61,-0.89,1.41
55.977,1.11,-1.00,-0.51,1.58
55.987,1.25,-1.36,0.02,1.84
55.997,1.21,-1.68,0.34,2.10
56.007,1.07,-1.99,0.57,2.33
56.017,0.87,-2.20,0.63,2.45
56.027,0.73,-2.26,0.60,2.45
56.037,0.78,-2.19,0.67,2.42
56.047,0.99,-2.09,0.81,2.45
56.057,1.35,-1.89,1.08,2.56
56.067,1.75,-1.69,1.27,2.74
56.077,2.28,-1.49,1.36,3.04
56.088,2.78,-1.24,1.31,3.32
56.098,2.95,-0.96,1.20,3.32
56.108,2.98,-0.67,1.09,3.25
56.118,2.80,-0.63,0.79,2.98
56.128,2.13,-0.82,0.29,2.30
56.138,1.27,-1.00,-0.21,1.63
56.148,0.47,-0.85,-0.27,1.01
56.158,0.01,-0.43,-0.06,0.43
56.168,0.15,0.02,0.35,0.38
56.178,0.58,0.56,0.85,1.17
56.188,1.21,1.02,1.06,1.90
56.198,1.64,1.13,1.01,2.24
56.209,1.82,1.09,0.77,2.25
56.219,1.77,0.98,0.24,2.04
56.229,1.14,0.58,-0.51,1.38
56.239,0.07,0.17,-1.41,1.42
56.249,-0.80,-0.24,-2.37,2.52
56.259,-1.25,-0.43,-2.81,3.11
56.269,-0.90,-0.40,-2.50,2.69
56.279,0.09,-0.28,-1.88,1.90
56.289,1.60,-0.02,-0.78,1.77
56.299,3.00,0.27,0.31,3.03
56.309,3.71,0.62,0.92,3.88
56.319,3.84,0.82,0.90,4.03
56.330,3.43,0.79,0.32,3.53
56.340,3.12,0.67,-0.44,3.22
56.350,3.12,0.76,-1.01,3.37
56.360,3.07,0.78,-1.14,3.37
56.370,2.88,0.51,-1.16,3.14
56.380,2.58,0.28,-1.05,2.80
56.390,2.23,0.10,-0.75,2.36
56.400,1.99,-0.19,-0.35,2.03
56.410,1.85,-0.42,0.07,1.90
56.420,1.67,-0.47,0.43,1.79
56.430,1.43,-0.60,0.80,1.75
56.440,1.23,-0.71,1.07,1.77
56.451,1.01,-0.59,1.23,1.70
56.460,0.73,-0.41,1.21,1.47
56.471,0.54,-0.39,1.48,1.62
56.481,1.07,0.05,1.66,1.98
56.491,1.20,0.40,1.16,1.72
56.501,0.71,0.13,0.55,0.91
56.511,0.47,-0.32,0.29,0.64
56.521,0.26,-0.72,0.42,0.88
56.531,-0.03,-0.89,0.79,1.19
56.541,-0.17,-0.90,1.03,1.38
56.551,-0.02,-0.92,1.09,1.43
56.561,0.21,-1.04,1.14,1.56
56.571,0.23,-1.23,1.27,1.78
56.581,0.28,-1.06,1.35,1.74
56.592,0.33,-0.79,1.15,1.43
56.602,0.36,-0.84,0.80,1.22
56.612,0.17,-0.94,0.24,0.99
56.622,-0.24,-0.99,-0.59,1.17
56.632,-0.79,-1.15,-1.44,2.00
56.642,-1.48,-1.09,-2.26,2.91
56.652,-2.09,-0.87,-3.07,3.81
56.662,-2.42,-0.93,-2.99,3.95
56.672,-2.32,-0.83,-2.36,3.42
56.682,-1.58,-0.30,-1.15,1.98
56.692,0.10,0.54,1.56,1.65
56.702,1.93,1.36,4.13,4.76
56.713,2.98,1.64,6.01,6.91
56.723,3.38,1.76,6.97,7.95
56.733,3.22,1.85,6.83,7.78
56.743,2.53,1.61,5.70,6.45
56.753,1.46,1.28,4.16,4.59
56.763,0.35,1.27,2.48,2.81
56.773,-0.48,1.67,1.34,2.19
56.783,-1.00,1.92,1.66,2.72
56.793,-1.23,1.76,2.57,3.35
56.803,-1.35,1.26,3.29,3.77
56.813,-1.28,0.92,3.98,4.28
56.823,-1.32,0.81,4.40,4.66
56.833,-1.25,0.62,4.38,4.59
56.843,-1.17,0.47,4.23,4.41
56.854,-0.94,0.20,4.10,4.21
56.864,-0.58,0.03,4.02,4.06
56.874,-0.23,0.28,3.95,3.97
56.884,0.03,0.71,3.80,3.87
56.894,0.20,1.10,3.69,3.85
56.904,0.22,1.41,3.48,3.76
56.914,0.10,1.68,3.30,3.71
56.924,-0.01,1.87,3.06,3.59
56.934,-0.10,2.04,2.80,3.47
56.944,-0.22,2.08,2.72,3.43
56.954,-0.25,1.81,2.77,3.32
56.964,-0.22,1.34,3.05,3.34
56.974,0.09,0.87,3.46,3.57
56.984,0.37,0.46,3.86,3.91
56.995,0.69,0.29,4.24,4.31
57.005,1.13,0.28,4.53,4.67
57.015,1.44,0.31,4.59,4.82
57.025,1.34,0.51,4.47,4.69
57.035,0.82,0.93,4.18,4.36
57.045,0.32,1.29,3.80,4.03
57.055,-0.14,1.40,3.53,3.80
57.065,-0.45,1.33,3.35,3.63
57.075,-0.87,1.11,3.19,3.48
57.085,-1.41,0.84,2.93,3.36
57.096,-2.19,-0.22,2.62,3.43
57.105,-2.36,-0.27,2.48,3.43
57.116,-1.45,1.77,1.74,2.87
57.126,-1.31,1.75,0.80,2.33
57.136,-1.85,0.98,0.15,2.10
57.146,-2.45,0.66,-0.19,2.54
57.156,-2.40,1.17,-0.54,2.72
57.166,-1.88,1.86,-0.75,2.75
57.176,-1.56,2.12,-0.81,2.75
57.186,-1.58,1.96,-0.55,2.58
57.196,-1.57,1.78,-0.13,2.38
57.206,-1.31,1.81,0.29,2.25
57.216,-1.03,1.89,0.83,2.31
57.226,-0.89,1.73,1.06,2.22
57.237,-1.03,1.56,1.02,2.12
57.246,-1.11,1.48,0.91,2.07
57.257,-0.96,1.50,0.88,1.98
57.267,-1.05,1.39,0.44,1.79
57.277,-1.26,1.20,0.23,1.76
57.287,-1.48,1.03,0.41,1.84
57.297,-1.27,1.04,0.87,1.86
57.307,-0.80,0.87,1.46,1.88
57.317,-0.39,0.62,2.07,2.19
57.327,0.01,0.29,2.52,2.54
57.337,0.36,-0.00,2.80,2.82
57.347,0.66,-0.17,2.80,2.88
57.357,0.72,-0.29,2.60,2.71
57.367,0.70,-0.41,2.16,2.30
57.378,0.55,-0.54,1.61,1.79
57.388,0.47,-0.52,1.02,1.24
57.398,0.57,-0.43,0.64,0.96
57.408,0.55,-0.32,0.59,0.87
57.418,0.47,-0.34,0.56,0.81
57.428,0.50,-0.52,0.47,0.86
57.438,0.49,-0.76,0.37,0.98
57.448,0.36,-0.89,0.21,0.99
57.458,0.13,-0.93,-0.16,0.95
57.468,-0.02,-0.92,-0.75,1.19
57.478,-0.15,-0.89,-1.35,1.62
57.488,-0.14,-0.83,-1.71,1.90
57.499,0.14,-0.63,-1.66,1.78
57.509,0.57,-0.39,-1.33,1.50
57.519,1.13,-0.24,-1.01,1.53
57.529,1.57,-0.32,-0.54,1.69
57.539,1.76,-0.54,0.04,1.84
57.549,1.80,-0.73,0.40,1.98
57.559,1.67,-0.87,0.52,1.95
57.569,1.31,-0.89,0.40,1.63
57.579,1.02,-0.69,-0.00,1.23
57.589,0.78,-0.13,-0.44,0.90
57.600,0.51,0.37,-0.77,0.99
57.609,0.22,0.71,-1.01,1.26
57.620,0.24,0.90,-0.99,1.36
57.629,0.52,0.78,-0.73,1.19
57.640,1.01,0.56,-0.37,1.21
57.650,1.12,0.32,0.10,1.17
57.660,1.11,0.06,0.31,1.15
57.670,1.09,-0.01,0.32,1.14
57.680,0.91,0.10,0.14,0.92
57.690,0.62,0.18,-0.28,0.70
57.700,0.20,0.29,-0.69,0.78
57.710,-0.08,0.47,-0.90,1.02
57.720,-0.27,0.63,-0.84,1.09
57.730,-0.29,0.66,-0.69,0.99
57.740,-0.12,0.62,-0.52,0.82
57.750,0.09,0.62,-0.41,0.75
57.761,0.33,0.59,-0.33,0.75
57.771,0.45,0.50,-0.33,0.75
57.781,0.61,0.46,-0.43,0.88
57.791,0.71,0.45,-0.60,1.03
57.801,0.61,0.33,-0.86,1.10
57.811,0.40,0.17,-1.19,1.27
57.821,0.16,-0.01,-1.44,1.45
57.831,0.03,-0.20,-1.60,1.61
57.841,-0.01,-0.38,-1.59,1.64
57.851,0.05,-0.58,-1.38,1.50
57.861,0.26,-0.75,-1.03,1.30
57.871,0.60,-0.90,-0.65,1.26
57.882,0.83,-1.02,-0.36,1.36
57.892,0.85,-1.12,-0.15,1.41
57.902,0.89,-1.23,-0.11,1.52
57.912,0.88,-1.25,-0.13,1.54
57.922,0.82,-1.23,-0.17,1.49
57.932,0.74,-1.24,-0.35,1.48
57.942,0.66,-1.14,-0.57,1.44
57.952,0.55,-1.08,-0.76,1.43
57.962,0.55,-1.08,-0.94,1.54
57.972,0.49,-1.06,-1.03,1.56
57.982,0.60,-1.06,-1.03,1.59
57.992,0.81,-1.03,-0.88,1.58
58.003,1.01,-1.02,-0.66,1.58
58.012,1.33,-1.05,-0.45,1.76
58.023,1.71,-0.98,-0.26,1.98
58.033,2.04,-0.84,-0.21,2.22
58.043,2.36,-0.74,-0.29,2.49
58.053,2.48,-0.79,-0.54,2.66
58.063,2.29,-0.91,-1.03,2.67
58.073,1.84,-1.24,-1.85,2.89
58.083,1.90,-1.81,-2.75,3.80
58.093,2.80,-2.19,-3.11,4.72
58.103,3.71,-2.28,-2.86,5.21
58.113,4.49,-2.43,-2.37,5.63
58.123,4.80,-2.69,-2.01,5.86
58.133,4.86,-2.96,-1.78,5.97
58.144,4.58,-3.05,-1.77,5.78
58.154,4.08,-3.05,-1.97,5.46
58.164,3.59,-2.93,-2.14,5.11
58.174,3.27,-2.58,-2.06,4.64
58.184,3.01,-2.04,-1.92,4.11
58.194,3.00,-1.54,-1.87,3.86
58.204,2.98,-1.11,-1.68,3.59
58.214,2.81,-0.70,-1.55,3.28
58.224,2.51,-0.57,-1.66,3.06
58.234,1.96,-0.62,-1.82,2.75
58.244,1.46,-0.76,-1.84,2.47
58.255,1.41,-0.91,-1.43,2.21
58.265,0.87,-1.21,-1.18,1.90
58.275,0.56,-1.10,-1.32,1.81
58.285,0.46,-0.69,-1.80,1.98
58.295,0.59,-0.42,-1.57,1.73
58.305,0.71,-0.26,-1.10,1.33
58.315,0.85,-0.31,-0.70,1.15
58.325,0.76,-0.48,-0.49,1.02
58.335,0.70,-0.57,-0.23,0.93
58.345,0.76,-0.65,0.07,1.00
58.355,1.01,-0.61,0.49,1.28
58.365,1.09,-0.62,0.73,1.45
58.375,1.23,-0.67,0.92,1.68
58.386,1.42,-0.77,1.07,1.94
58.395,1.62,-0.77,1.07,2.09
58.406,1.54,-0.64,0.92,1.91
58.416,1.30,-0.63,0.69,1.60
58.426,1.15,-0.59,0.29,1.32
58.436,0.95,-0.57,-0.08,1.11
58.446,0.90,-0.42,-0.28,1.03
58.456,1.04,-0.22,-0.33,1.11
58.466,1.20,-0.08,-0.32,1.24
58.476,1.28,-0.09,-0.28,1.31
58.486,1.21,-0.18,-0.05,1.23
58.496,1.09,-0.41,0.28,1.20
58.507,0.99,-0.54,0.62,1.29
58.516,0.81,-0.50,0.94,1.34
58.527,0.37,-0.46,1.14,1.29
58.537,-0.15,-0.43,1.15,1.24
58.547,-0.71,-0.35,1.07,1.33
58.557,-1.16,-0.13,1.02,1.55
58.567,-1.37,0.08,1.03,1.72
58.577,-1.49,0.32,1.03,1.84
58.587,-1.51,0.75,1.01,1.97
58.597,-1.61,1.34,0.98,2.31
58.607,-1.96,1.94,0.86,2.88
58.617,-2.40,2.46,0.56,3.48
58.627,-2.83,2.86,0.25,4.03
58.637,-2.91,3.14,0.15,4.28
58.648,-2.64,3.11,0.31,4.09
58.658,-2.18,2.97,0.92,3.79
58.668,-1.63,2.83,1.68,3.67
58.678,-1.16,2.50,2.45,3.68
58.688,-0.78,1.83,2.97,3.57
58.698,-0.74,1.08,3.09,3.36
58.708,-1.06,0.44,2.83,3.05
58.718,-1.67,-0.11,2.26,2.81
58.728,-2.18,-0.52,1.71,2.82
58.738,-2.21,-0.59,1.16,2.56
58.748,-1.83,-0.41,0.65,1.98
58.758,-1.36,-0.27,0.47,1.47
58.768,-1.06,-0.45,0.62,1.31
58.778,-0.76,-0.88,0.95,1.50
58.789,-0.68,-1.46,1.39,2.13
58.799,-0.99,-1.96,1.68,2.77
58.809,-1.33,-2.39,1.79,3.26
58.819,-1.54,-2.75,1.82,3.64
58.829,-1.58,-2.70,1.67,3.55
58.839,-1.58,-2.56,1.60,3.41
58.849,-1.76,-2.43,1.67,3.43
58.859,-1.98,-2.39,2.18,3.79
58.869,-2.00,-2.49,3.73,4.91
58.879,-1.83,-2.43,3.60,4.71
58.890,-1.62,-2.58,3.96,5.00
58.899,-1.07,-2.60,4.51,5.31
58.910,-0.45,-2.55,4.99,5.62
58.920,0.34,-2.13,5.24,5.67
58.930,1.04,-1.66,5.16,5.51
58.940,1.65,-1.40,4.82,5.28
58.950,1.69,-1.18,4.41,4.86
58.960,1.05,-1.14,4.00,4.29
58.970,0.21,-1.32,3.59,3.83
58.980,-0.62,-1.65,2.96,3.45
58.990,-1.29,-1.96,2.27,3.26
59.000,-1.78,-2.04,1.56,3.13
59.010,-2.16,-1.81,0.99,2.99
59.020,-2.47,-1.46,0.82,2.99
59.030,-2.57,-0.91,1.05,2.92
59.041,-2.63,-0.05,1.00,2.81
59.051,-2.61,1.18,0.64,2.94
59.061,-2.37,2.61,0.23,3.54
59.071,-1.82,4.13,0.01,4.52
59.082,-1.30,5.52,-0.03,5.67
59.091,-0.96,6.49,0.16,6.56
59.101,-0.45,7.06,0.87,7.13
59.111,0.48,7.33,2.52,7.76
59.121,2.11,7.62,5.06,9.39
59.131,3.67,7.93,7.66,11.62
59.142,5.03,7.64,9.27,13.02
59.151,6.17,6.69,9.55,13.19
59.161,6.15,5.36,8.83,12.03
59.172,5.19,3.89,7.41,9.85
59.182,4.28,2.61,5.69,7.58
59.192,3.47,1.72,4.10,5.64
59.202,2.95,1.02,2.80,4.19
59.212,2.59,0.38,1.83,3.19
59.222,2.44,-0.01,1.07,2.66
59.232,2.35,-0.41,0.49,2.43
59.242,2.08,-1.09,0.21,2.36
59.252,1.59,-1.84,0.28,2.44
59.262,1.03,-2.50,0.44,2.74
59.272,0.65,-3.24,0.33,3.32
59.282,0.31,-3.79,-0.01,3.81
59.293,-0.09,-4.01,-0.57,4.06
59.303,-0.67,-4.17,-1.19,4.38
59.313,-1.18,-4.32,-1.82,4.83
59.323,-1.31,-4.46,-2.34,5.21
59.333,-1.25,-4.52,-2.69,5.41
59.343,-1.13,-4.39,-2.97,5.42
59.353,-0.84,-4.36,-3.34,5.55
59.363,-0.65,-4.58,-3.66,5.90
59.373,-0.75,-4.75,-3.83,6.15
59.383,-0.86,-4.73,-3.81,6.14
59.393,-0.87,-4.84,-3.41,5.99
59.403,-0.71,-4.98,-2.52,5.63
59.413,-0.52,-4.86,-1.43,5.10
59.423,0.27,-4.63,-0.48,4.66
59.434,1.29,-4.40,0.36,4.60
59.444,2.13,-4.24,1.05,4.86
59.454,2.93,-4.05,1.17,5.13
59.464,3.25,-3.92,0.66,5.13
59.474,3.23,-3.91,0.01,5.07
59.484,3.39,-3.72,-0.82,5.10
59.494,3.79,-3.38,-1.47,5.29
59.504,4.42,-2.88,-1.37,5.45
59.514,5.32,-2.07,-0.64,5.75
59.524,6.41,-1.29,0.44,6.55
59.534,7.45,-0.83,1.73,7.69
59.544,7.90,-0.57,2.96,8.45
59.555,8.05,-0.50,3.82,8.92
59.565,8.32,-0.49,4.12,9.30
59.575,8.24,-0.12,3.78,9.07
59.585,7.91,0.44,2.41,8.28
59.595,7.67,1.49,0.98,7.87
59.605,6.95,1.75,0.40,7.18
59.615,6.60,1.68,0.51,6.84
59.625,6.45,1.13,1.05,6.63
59.636,6.15,1.28,1.76,6.52
59.645,6.10,1.88,2.90,7.01
59.656,6.65,2.51,3.15,7.78
59.665,6.93,3.72,2.92,8.39
59.676,6.71,4.88,2.74,8.73
59.685,5.96,5.57,2.08,8.42
59.696,4.82,5.68,1.20,7.55
59.706,3.32,5.15,0.61,6.15
59.716,2.00,4.11,0.69,4.62
59.726,0.80,3.65,0.59,3.78
59.736,-0.25,4.37,0.35,4.39
59.746,-0.23,4.55,0.27,4.56
59.756,-0.83,4.63,0.26,4.71
59.766,-2.41,4.46,0.06,5.07
59.776,-4.12,3.58,-0.47,5.48
59.787,-5.55,2.78,-1.23,6.32
59.797,-6.24,2.34,-1.92,6.94
59.807,-6.37,1.89,-2.26,7.02
59.817,-5.89,1.24,-2.25,6.43
59.827,-4.90,0.56,-1.93,5.30
59.837,-3.95,-0.01,-1.54,4.24
59.847,-3.09,-0.73,-1.26,3.41
59.857,-2.48,-1.43,-1.23,3.12
59.867,-2.12,-1.95,-1.31,3.16
59.877,-2.27,-2.63,-1.56,3.81
59.887,-2.66,-3.52,-1.87,4.79
59.897,-2.97,-4.38,-2.00,5.66
59.907,-3.09,-5.06,-1.92,6.23
59.918,-2.87,-5.43,-1.81,6.41
59.927,-2.64,-5.64,-1.76,6.47
59.938,-2.40,-5.83,-1.72,6.54
59.948,-2.07,-6.05,-1.52,6.57
59.958,-1.78,-6.22,-1.25,6.59
59.968,-1.56,-6.24,-1.05,6.51
59.978,-1.40,-6.23,-0.97,6.45
59.989,-1.21,-6.21,-1.06,6.41
59.998,-0.88,-6.09,-1.38,6.31
60.008,-0.65,-5.85,-1.69,6.12
60.018,-0.32,-5.49,-2.11,5.89
60.028,0.30,-4.91,-2.49,5.51
60.039,-0.34,-4.80,-1.87,5.16
60.048,0.50,-4.51,-1.83,4.89
60.059,1.59,-3.86,-1.64,4.49
60.069,2.69,-2.96,-1.07,4.14
60.079,4.12,-1.91,-0.39,4.56
60.089,5.56,-0.90,0.70,5.68
60.099,6.78,0.15,1.94,7.05
60.109,7.69,1.50,2.09,8.11
60.119,8.16,2.74,1.38,8.72
60.129,8.16,3.37,0.76,8.86
60.139,7.43,3.37,0.07,8.16
60.149,6.17,3.07,-0.31,6.90
60.159,5.02,2.68,-0.34,5.70
60.169,4.18,2.27,-0.27,4.76
60.180,3.38,2.03,-0.07,3.95
60.190,2.37,1.80,0.08,2.97
60.200,1.24,1.44,0.06,1.90
60.210,0.45,1.22,-0.02,1.30
60.220,0.20,1.25,-0.08,1.26
60.230,0.21,1.33,-0.12,1.35
60.240,0.17,1.39,-0.29,1.43
60.250,0.21,1.29,-0.60,1.44
60.260,0.07,1.19,-0.99,1.55
60.270,-0.19,1.19,-1.40,1.85
60.280,-0.40,1.20,-1.81,2.21
60.290,-0.57,1.08,-1.99,2.34
60.301,-0.76,0.91,-1.99,2.31
60.310,-0.73,0.75,-1.83,2.11
60.321,-0.74,0.61,-1.58,1.85
60.331,-0.85,0.43,-1.50,1.78
60.341,-0.96,0.20,-1.58,1.86
60.351,-1.09,-0.13,-1.66,1.99
60.361,-1.13,-0.36,-1.73,2.10
60.371,-1.10,-0.35,-1.57,1.95
60.381,-0.74,-0.32,-1.19,1.44
60.391,-0.07,-0.13,-0.74,0.76
60.401,0.67,0.21,-0.14,0.72
60.411,1.28,0.52,0.55,1.49
60.422,1.76,0.83,1.14,2.25
60.431,1.96,1.18,1.51,2.74
60.442,1.93,1.62,1.65,3.01
60.452,1.82,2.05,1.72,3.23
60.462,1.67,2.29,1.89,3.41
60.472,1.47,2.55,2.11,3.62
60.482,1.22,2.86,2.25,3.84
60.492,0.93,2.95,2.41,3.92
60.502,0.81,2.96,2.56,4.00
60.512,0.27,2.65,2.62,3.74
60.522,-0.38,2.28,2.56,3.45
60.532,-1.06,1.88,2.43,3.25
60.542,-1.74,1.38,2.30,3.20
60.552,-2.25,1.04,2.02,3.20
60.562,-2.71,0.85,1.63,3.28
60.573,-3.06,0.79,1.21,3.39
60.583,-3.30,0.93,0.78,3.52
60.593,-3.51,1.14,0.25,3.70
60.603,-3.80,1.25,-0.32,4.01
60.613,-4.05,1.24,-0.90,4.33
60.623,-4.41,1.35,-1.67,4.91
60.633,-4.99,1.55,-2.14,5.64
60.643,-4.79,1.99,-2.01,5.57
60.653,-4.17,2.21,-1.65,5.00
60.663,-3.52,1.71,-1.32,4.12
60.673,-2.55,1.54,-0.70,3.06
60.683,-1.65,1.74,0.16,2.41
60.693,-1.07,1.86,1.02,2.37
60.704,-0.54,1.60,1.81,2.47
60.714,-0.07,0.98,2.36,2.55
60.724,0.14,0.16,2.57,2.58
60.734,-0.11,-0.77,2.29,2.42
60.744,-0.61,-1.81,1.56,2.46
60.754,-0.87,-2.62,0.82,2.88
60.764,-0.95,-3.00,0.40,3.17
60.774,-0.57,-2.94,0.41,3.03
60.784,0.34,-2.79,1.04,3.00
60.794,1.25,-2.99,1.90,3.75
60.804,1.69,-3.35,2.26,4.38
60.814,1.70,-3.62,2.09,4.51
60.824,1.54,-3.70,1.91,4.44
60.834,1.39,-3.56,1.66,4.17
60.845,1.52,-3.19,1.45,3.82
60.855,1.71,-2.82,1.41,3.59
60.865,2.04,-2.34,1.40,3.41
60.875,2.47,-1.87,1.34,3.38
60.885,2.89,-1.42,1.12,3.41
60.895,3.12,-0.92,0.80,3.35
60.905,3.28,-0.55,0.42,3.35
60.915,3.34,-0.33,-0.08,3.36
60.925,3.14,-0.12,-0.55,3.19
60.935,2.70,0.02,-0.90,2.84
60.946,2.17,0.01,-1.21,2.49
60.955,1.54,-0.02,-1.37,2.06
60.966,1.02,-0.02,-1.17,1.55
60.976,0.62,-0.19,-0.73,0.97
60.986,0.22,-0.44,-0.35,0.60
60.996,-0.20,-0.65,0.03,0.68
61.006,-0.53,-0.69,0.43,0.97
61.016,-0.90,-0.52,0.63,1.21
61.026,-1.18,-0.12,0.60,1.33
61.036,-1.55,0.52,0.49,1.71
61.046,-2.06,1.18,0.32,2.40
61.056,-2.55,1.73,-0.04,3.09
61.066,-2.90,2.31,-0.37,3.73
61.076,-3.02,3.01,-0.61,4.31
61.087,-3.23,3.84,-0.73,5.07
61.097,-3.56,4.62,-0.76,5.88
61.107,-3.71,5.29,-0.51,6.48
61.117,-3.43,5.86,0.12,6.79
61.127,-2.76,6.25,0.98,6.90
61.137,-1.93,6.44,1.93,6.99
61.147,-0.94,6.39,2.90,7.08
61.157,-0.11,6.18,3.63,7.17
61.167,0.26,5.64,4.03,6.93
61.177,0.38,4.82,4.06,6.32
61.187,0.25,3.89,3.66,5.35
61.197,-0.18,2.83,2.95,4.09
61.207,-0.58,1.71,2.28,2.91
61.218,-0.68,0.86,1.77,2.08
61.228,-0.41,0.37,1.33,1.44
61.238,-0.06,0.10,0.91,0.92
61.248,0.05,0.01,0.78,0.78
61.258,0.12,-0.12,0.85,0.86
61.268,0.24,-0.35,0.98,1.07
61.278,0.28,-0.75,1.15,1.40
61.288,0.16,-1.23,1.25,1.76
61.298,-0.10,-1.68,1.11,2.01
61.308,-0.51,-2.16,0.68,2.32
61.318,-0.90,-2.66,0.18,2.81
61.328,-1.25,-3.02,-0.18,3.27
61.338,-1.20,-3.08,-0.61,3.36
61.349,-0.76,-2.51,-1.32,2.93
61.359,-0.41,-2.15,-1.93,2.92
61.369,0.34,-1.69,-2.14,2.75
61.379,1.38,-1.20,-1.42,2.31
61.389,2.26,-0.93,0.06,2.45
61.399,3.18,-0.85,1.27,3.53
61.409,4.01,-0.83,1.93,4.52
61.419,4.69,-0.83,2.06,5.19
61.429,5.08,-0.86,1.82,5.46
61.439,5.24,-0.94,1.49,5.52
61.449,5.13,-1.03,1.26,5.38
61.459,4.44,-1.30,1.31,4.81
61.470,3.75,-1.67,1.23,4.29
61.479,3.02,-2.13,1.09,3.85
61.490,2.36,-2.59,0.80,3.59
61.500,1.70,-2.89,0.36,3.37
61.510,1.08,-3.06,-0.17,3.25
61.520,0.53,-3.20,-0.76,3.33
61.530,0.06,-3.16,-1.35,3.43
61.540,-0.28,-3.08,-1.54,3.46
